   -0.1966397705E+00    0.2494268035E-01    0.7937296940E-02    0.4157113392E-03    0.3690865256E-02    0.3934609866E-02    0.3891314074E-04   -0.4257467004E-02    0.3720737060E-04    0.2847179806E-04    0.1930270166E-04    0.2579814989E-04    0.4031509723E-02    0.3437250668E-02    0.1977282345E-02    0.7361859449E-04   -0.2267227413E-02    0.2750877170E-04    0.4195744823E-03    0.2233191290E-02    0.2182644601E-02   -0.1607333089E+00    0.2501947121E-03    0.4250371535E-04    0.8046350786E-03    0.2011236526E-02   -0.1156272162E-05    0.2120559808E-03    0.8031770652E-03    0.1949627841E-02   -0.1076989248E-05    0.8864160919E-03   -0.6468971211E-04   -0.1065447659E+00   -0.3105338914E-02    0.2672869758E-03    0.6468971211E-04    0.1310089404E-03    0.1949005839E-02    0.1445863410E-03   -0.1310089404E-03
   -0.2708340440E+00    0.3507955675E-01    0.1116389137E-01    0.5011365250E-03    0.4408253532E-02    0.4597755462E-02    0.1912800202E-03   -0.4818847223E-02    0.1855526464E-03    0.1348768675E-03    0.7891850188E-04    0.1222112364E-03    0.4402930614E-02    0.4008292710E-02    0.2297709624E-02    0.3766894810E-03   -0.3022969884E-02    0.1044842939E-03    0.9831818044E-03    0.2977588387E-02    0.2437706609E-02   -0.1859876192E+00    0.5117591472E-03    0.2013489970E-03    0.2683729833E-02    0.2721540338E-02   -0.1880960627E-04    0.4843033716E-03    0.7367923182E-03    0.2016088338E-02   -0.1755455047E-04    0.8131514153E-03    0.2931766187E-03   -0.1340896627E+00   -0.2349374494E-02    0.4129318444E-03    0.2931766187E-03   -0.5617875656E-03    0.2010632333E-02   -0.6200096591E-03   -0.5617875656E-03
   -0.1665460330E+00    0.2683738206E-01    0.8540860996E-02    0.3833911723E-03    0.3749515679E-02    0.3934609866E-02    0.7038946250E-04   -0.4162019805E-02    0.6828183640E-04    0.4963356965E-04    0.3196414689E-04    0.4497272237E-04    0.3739785018E-02    0.3492512802E-02    0.2023245787E-02    0.1386186078E-03   -0.2267227413E-02    0.4439749023E-04    0.5735997054E-03    0.2233191290E-02    0.2222223189E-02   -0.1660245256E+00    0.3125923292E-03    0.7409476253E-04    0.9267295247E-03    0.2018958890E-02   -0.3124180189E-05    0.2825482226E-03    0.5154288799E-03    0.1957288343E-02   -0.2915721786E-05    0.5688464887E-03    0.9888489549E-04   -0.1139810361E+00   -0.1873681553E-02    0.2813801092E-03    0.9888489549E-04   -0.1948990098E-03    0.1956045527E-02   -0.2150977986E-03   -0.1948990098E-03
   -0.2719793430E+00    0.3724130457E-01    0.1185185667E-01    0.5320186367E-03    0.1335926792E-02    0.1525428721E-02    0.1687860394E-03   -0.1746520483E-02    0.1637321883E-03    0.1245682577E-03    0.6963791277E-04    0.1129823659E-03    0.1486892593E-02    0.8694137230E-03   -0.7746171165E-03    0.3323918802E-03   -0.2452465412E-02    0.9219724111E-04    0.8886863376E-03    0.2436136210E-02   -0.6346201319E-03   -0.1740687225E+00    0.4649721680E-03    0.1905308497E-03    0.2466123406E-02    0.2599769397E-02   -0.1844634726E-04    0.4377560566E-03    0.7224767397E-03   -0.1056238402E-02   -0.1725668346E-04    0.7965638529E-03    0.2837193084E-03   -0.1244516627E+00   -0.2226407396E-02    0.3751800353E-03    0.2837193084E-03   -0.5367463708E-03   -0.1061694407E-02   -0.5917875741E-03   -0.5367463708E-03
   -0.2223924622E+00    0.3237689121E-01    0.1030378174E-01    0.4625270173E-03    0.9592162548E-03    0.1146488381E-02    0.9963949064E-04   -0.1370694728E-02    0.9665604988E-04    0.7353640025E-04    0.4327691741E-04    0.6669689882E-04    0.1107952253E-02    0.5841898106E-03   -0.9595323959E-03    0.1962209538E-03   -0.2102113211E-02    0.5878767664E-04    0.6694737938E-03    0.2088116752E-02   -0.7652922933E-03   -0.1634616498E+00    0.3604182872E-03    0.1124761081E-03    0.1711343474E-02    0.2240087020E-02   -0.7517761866E-05    0.3297746298E-03    0.5270378186E-03   -0.1097845188E-02   -0.7032917412E-05    0.5810834485E-03    0.1810562450E-03   -0.1138271830E+00   -0.1711343474E-02    0.3054761678E-03    0.1810562450E-03   -0.3473514187E-03   -0.1100475910E-02   -0.3829709237E-03   -0.3473514187E-03
   -0.8510544300E-01    0.4369363558E-01    0.1390594337E-01    0.5461704448E-03    0.4979332964E-02    0.5128271939E-02    0.4627911138E-03   -0.5292587774E-02    0.4550648880E-03    0.3163828957E-03    0.1666210858E-03    0.2866729157E-03    0.4714653562E-02    0.4491652166E-02    0.2912335593E-02    0.9446153355E-03   -0.3627563860E-02    0.2092858861E-03    0.1509945759E-02    0.3573106064E-02    0.2755742546E-02   -0.2055224191E+00    0.7281969170E-03    0.4723076678E-03    0.3107773551E-02    0.3334296969E-02   -0.6833489025E-04    0.7274106949E-03    0.1210068280E-02    0.2204172599E-02   -0.6390228242E-04    0.1335476375E-02    0.4770637158E-03   -0.1575760879E+00   -0.3608574408E-02    0.5505338407E-03    0.4770637158E-03   -0.9019991361E-03    0.2191458989E-02   -0.9954798061E-03   -0.9019991361E-03
   -0.1688652900E+00    0.2527494504E-01    0.8044008002E-02    0.3159368130E-03    0.3569996347E-02    0.3713561334E-02    0.7501919857E-04   -0.3884955235E-02    0.7376676470E-04    0.5128618629E-04    0.3285550935E-04    0.4647014981E-04    0.3299942957E-02    0.3359883682E-02    0.2020403864E-02    0.1531236951E-03   -0.2015313256E-02    0.4551594907E-04    0.5753453836E-03    0.1985058924E-02    0.2195348839E-02   -0.1634768760E+00    0.2970266924E-03    0.7656184757E-04    0.8534161435E-03    0.1795453336E-02   -0.2953018361E-05    0.2771704764E-03    0.4427787256E-03    0.1956847584E-02   -0.2761468008E-05    0.4886670755E-03    0.1232661342E-03   -0.1132855735E+00   -0.1641208003E-02    0.2514320750E-03    0.1232661342E-03   -0.2431025185E-03    0.1955816056E-02   -0.2682969843E-03   -0.2431025185E-03
   -0.2145010950E+00    0.3697425845E-01    0.1176743334E-01    0.4621782307E-03    0.4450197352E-02    0.4597755462E-02    0.2823918878E-03   -0.4763785435E-02    0.2776773990E-03    0.1930546212E-03    0.1080415769E-03    0.1749258001E-03    0.4184137086E-02    0.4067238985E-02    0.2474332597E-02    0.5763976443E-03   -0.3022969884E-02    0.1398935753E-03    0.1154428732E-02    0.2977588387E-02    0.2508068542E-02   -0.1912802568E+00    0.5665441236E-03    0.2881988221E-03    0.2915856148E-02    0.2741740279E-02   -0.3115648194E-04    0.5561417035E-03    0.8854537532E-03    0.2064492722E-02   -0.2913548702E-04    0.9772197060E-03    0.3557817957E-03   -0.1420596879E+00   -0.2776190348E-02    0.4317268161E-03    0.3557817957E-03   -0.6797051132E-03    0.2057464215E-02   -0.7501478519E-03   -0.6797051132E-03
   -0.1389697500E+00    0.3203685140E-01    0.1019605339E-01    0.4004606425E-03    0.4072612507E-02    0.4218815121E-02    0.1762032481E-03   -0.4386595372E-02    0.1732615623E-03    0.1204597327E-03    0.7096892129E-04    0.1091479447E-03    0.3805196745E-02    0.3764086712E-02    0.2226647745E-02    0.3596531683E-03   -0.2591117043E-02    0.9428288380E-04    0.9015648933E-03    0.2552218617E-02    0.2358728929E-02   -0.1801188501E+00    0.4502805743E-03    0.1798265842E-03    0.2380208097E-02    0.2330437428E-02   -0.1420542803E-04    0.4343254993E-03    0.6114365833E-03    0.2000148959E-02   -0.1328397939E-04    0.6748041622E-03    0.2626420396E-03   -0.1302640413E+00   -0.2020878137E-02    0.3515172474E-03    0.2626420396E-03   -0.5070553867E-03    0.1996370888E-02   -0.5596051902E-03   -0.5070553867E-03
   -0.1981483860E+00    0.3452467093E-01    0.1098782723E-01    0.4315583866E-03    0.1000285766E-02    0.1146488381E-02    0.1552798648E-03   -0.1314268632E-02    0.1526874915E-03    0.1111082059E-03    0.6254166491E-04    0.1007742118E-03    0.1253663476E-02    0.6387819047E-03   -0.8456789958E-03    0.3169458902E-03   -0.2102113210E-02    0.8308719391E-04    0.8109329638E-03    0.2088116752E-02   -0.7135978120E-03   -0.1678054680E+00    0.4091142014E-03    0.1699433008E-03    0.2190613076E-02    0.2230144032E-02   -0.1382032583E-04    0.3906639078E-03    0.6025668524E-03   -0.1072177781E-02   -0.1295091297E-04    0.6643576840E-03    0.2549922714E-03   -0.1205122159E+00   -0.1928407794E-02    0.3193801958E-03    0.2549922714E-03   -0.4844538315E-03   -0.1075955852E-02   -0.5341326431E-03   -0.4844538315E-03
   -0.1273307575E+00    0.3050818810E-01    0.9709540767E-02    0.3813523513E-03    0.7174113294E-03    0.8622831252E-03    0.9940219519E-04   -0.1031850951E-02    0.9774269096E-04    0.7112576760E-04    0.4185823565E-04    0.6451047522E-04    0.9694582211E-03    0.4180399588E-03   -0.9804850543E-03    0.2028924825E-03   -0.1839349059E-02    0.5686052911E-04    0.6415154458E-03    0.1827102158E-02   -0.8105249646E-03   -0.1591518975E+00    0.3302523129E-03    0.1087889739E-03    0.1545193622E-02    0.1960076142E-02   -0.6301213487E-05    0.3090476552E-03    0.4611580913E-03   -0.1101821007E-02   -0.5904815017E-05    0.5084480175E-03    0.1816418797E-03   -0.1117204796E+00   -0.1545193622E-02    0.2672916469E-03    0.1816418797E-03   -0.3487738988E-03   -0.1103810629E-02   -0.3845392735E-03   -0.3487738988E-03
