   -0.3080145550E+00    0.8932565976E-02    0.9075878545E-02    0.3770553560E+00    0.3770553560E+00    0.4380571551E+00    0.4380571551E+00    0.1440386217E+05    0.4996001215E-01    0.5230514408E-03    0.3347041962E+01    0.1387386216E+05    0.6080482906E+00    0.2214659729E+00    0.8173148642E+00   -0.9997296879E+00   -0.2658543990E+00    0.1604380492E+01    0.3368074673E+01    0.2247160429E+04    0.8371210204E+02    0.6358947875E+00    0.2880519413E+03    0.2943351266E+03    0.3264012973E+03    0.3006183119E+03    0.4373421823E+02    0.4032919631E+02    0.6436628576E+00    0.6390265515E+00    0.3275384576E+03    0.3078375664E+03   -0.2344990745E+03    0.2880519413E+03    0.2943351266E+03    0.3006183119E+03    0.8022916584E+00    0.3155850267E+03    0.6509259668E+00    0.6514768233E+00    0.6515265515E+00
   -0.3566300180E+00    0.4011424196E-01    0.4025755453E-01    0.4475944889E+00    0.4475944889E+00    0.5162215128E+00    0.5162215128E+00    0.2036686517E+05    0.1877833617E-01    0.7715308209E-03    0.3939643261E+01    0.1989575406E+05    0.6927045441E+00    0.2561651006E+00    0.9288309387E+00   -0.9987182569E+00   -0.2983841236E+00    0.1644406013E+01    0.3960675972E+01    0.2846580038E+04    0.9791541457E+02    0.7406346175E+00    0.3466567606E+03    0.3537253440E+03    0.3926747861E+03    0.3607939275E+03    0.5123891208E+02    0.4755574352E+02    0.7299371328E+00    0.7236828050E+00    0.3903703107E+03    0.3682068081E+03   -0.3406737377E+03    0.3466567606E+03    0.3537253440E+03    0.3607939275E+03    0.8825650817E+00    0.3776314816E+03    0.7355822203E+00    0.7361330768E+00    0.7361828050E+00
   -0.3906338000E+00    0.9386343939E-01    0.9372371513E-01    0.2045250517E+00    0.2045250517E+00    0.2489815515E+00    0.2489815515E+00    0.6102227257E+04    0.1651603144E+00    0.3078706396E-03    0.1941010471E+01    0.5199560590E+04    0.3867848831E+00    0.1311218138E+00    0.4888340866E+00   -0.9973108221E+00   -0.1933837976E+00    0.1497725820E+01    0.1964786578E+01    0.1180050748E+04    0.5126212794E+02    0.3724389874E+00    0.1576962229E+03    0.1624086119E+03    0.1777082399E+03    0.1671210009E+03    0.2664075108E+02    0.2382996741E+02    0.4115300757E+00    0.4127464215E+00    0.1862806084E+03    0.1709271902E+03   -0.8119830672E+02    0.1576962229E+03    0.1624086119E+03    0.1671210009E+03    0.5229689832E+00    0.1783460369E+03    0.4247762444E+00    0.4251966934E+00    0.4252464215E+00
   -0.4146177220E+00    0.6308299196E-01    0.6322271622E-01    0.4275547151E+00    0.4275547151E+00    0.4942394649E+00    0.4942394649E+00    0.1937265589E+05    0.8213883040E-02    0.1088833154E-02    0.3775317262E+01    0.1877087811E+05    0.6632656698E+00    0.2424577443E+00    0.8848668427E+00   -0.9857087856E+00   -0.2765359890E+00    0.1608568760E+01    0.3799093370E+01    0.2696292215E+04    0.9449100139E+02    0.7031346175E+00    0.3335106807E+03    0.3405792641E+03    0.3765287062E+03    0.3476478476E+03    0.4967572679E+02    0.4599255824E+02    0.6954815360E+00    0.6892272082E+00    0.3747761677E+03    0.3517460404E+03   -0.3166284996E+03    0.3335106807E+03    0.3405792641E+03    0.3476478476E+03    0.8202723798E+00    0.3644854017E+03    0.7012570311E+00    0.7016774801E+00    0.7017272082E+00
   -0.2684377370E+00    0.1817402475E-01    0.1803430049E-01    0.2826497106E+00    0.2826497106E+00    0.3345156271E+00    0.3345156271E+00    0.9360267404E+04    0.8947089975E-01    0.4542365994E-03    0.2572082087E+01    0.8586553119E+04    0.4866776960E+00    0.1708140158E+00    0.6425866782E+00   -0.9998868338E+00   -0.2200689285E+00    0.1536025060E+01    0.2595858194E+01    0.1623474589E+04    0.6584690707E+02    0.4884829520E+00    0.2163010422E+03    0.2217988293E+03    0.2439817287E+03    0.2272966165E+03    0.3444230248E+02    0.3132729844E+02    0.5149453795E+00    0.5126392345E+00    0.2491124615E+03    0.2312001403E+03   -0.1404308822E+03    0.2163010422E+03    0.2217988293E+03    0.2272966165E+03    0.6473644864E+00    0.2403924919E+03    0.5246690574E+00    0.5250895063E+00    0.5251392345E+00
   -0.1023174550E+00    0.3220165148E+00    0.3218991691E+00    0.1378364575E+00    0.1378364575E+00    0.1695697167E+00    0.1695697167E+00    0.3338183083E+04    0.3604252940E+00    0.4771205266E-02    0.1335624202E+01    0.2616383083E+04    0.2903543670E+00    0.9942418757E-01    0.3211270649E+00   -0.8865193488E+00   -0.6676146776E-01    0.1461366862E+01    0.1339714185E+01    0.8145297220E+03    0.4088261815E+02    0.2792393507E+00    0.1149651146E+03    0.1184557731E+03    0.1298703708E+03    0.1219464316E+03    0.1993087892E+02    0.1762976435E+02    0.3162119926E+00    0.3292432558E+00    0.1442446199E+03    0.1337875416E+03   -0.1626843176E+02    0.1149651146E+03    0.1184557731E+03    0.1219464316E+03    0.2847432242E+00    0.1306724134E+03    0.3395605767E+00    0.3403150743E+00    0.3403543670E+00
   -0.2418784310E+00    0.2166951487E+00    0.2165778031E+00    0.2147633691E+00    0.2147633691E+00    0.2528432801E+00    0.2528432801E+00    0.5445495168E+04    0.2551039279E+00    0.2627373712E-02    0.1931693123E+01    0.4843995168E+04    0.3941247401E+00    0.1390531994E+00    0.4984205274E+00   -0.9264301619E+00   -0.9468897587E-01    0.1515900408E+01    0.1935783106E+01    0.1209113372E+04    0.5515998703E+02    0.3938182426E+00    0.1739573762E+03    0.1781461664E+03    0.1958436837E+03    0.1823349566E+03    0.2733134325E+02    0.2473282519E+02    0.4269614427E+00    0.4330136290E+00    0.2070764730E+03    0.1945279790E+03   -0.5051658786E+02    0.1739573762E+03    0.1781461664E+03    0.1823349566E+03    0.4449428281E+00    0.1928061348E+03    0.4433309499E+00    0.4440854474E+00    0.4441247401E+00
   -0.1941292790E+00    0.2166951487E+00    0.2165778031E+00    0.2147633691E+00    0.2147633691E+00    0.2528432801E+00    0.2528432801E+00    0.5445495168E+04    0.2551039279E+00    0.2627373712E-02    0.1931693123E+01    0.4843995168E+04    0.3941247401E+00    0.1390531994E+00    0.4984205274E+00   -0.9264301619E+00   -0.9468897587E-01    0.1515900408E+01    0.1935783106E+01    0.1209113372E+04    0.5515998703E+02    0.3938182426E+00    0.1739573762E+03    0.1781461664E+03    0.1958436837E+03    0.1823349566E+03    0.2733134325E+02    0.2473282519E+02    0.4269614427E+00    0.4330136290E+00    0.2070764730E+03    0.1945279790E+03   -0.5051658786E+02    0.1739573762E+03    0.1781461664E+03    0.1823349566E+03    0.4449428281E+00    0.1928061348E+03    0.4433309499E+00    0.4440854474E+00    0.4441247401E+00
   -0.1538215400E+00    0.1307976980E+00    0.1306803524E+00    0.2874067951E+00    0.2874067951E+00    0.3318333579E+00    0.3318333579E+00    0.8427450497E+04    0.1692064772E+00    0.1294799097E-02    0.2507358505E+01    0.7911879068E+04    0.4877121919E+00    0.1754958367E+00    0.6521292946E+00   -0.9550450701E+00   -0.1252250379E+00    0.1566639555E+01    0.2511448488E+01    0.1662235862E+04    0.6916451887E+02    0.5015945669E+00    0.2329496378E+03    0.2378365597E+03    0.2618169966E+03    0.2427234816E+03    0.3457581647E+02    0.3169605224E+02    0.5249194175E+00    0.5266010808E+00    0.2699083261E+03    0.2552684164E+03   -0.9546980513E+02    0.2329496378E+03    0.2378365597E+03    0.2427234816E+03    0.5799195920E+00    0.2549398562E+03    0.5369184017E+00    0.5376728993E+00    0.5377121919E+00
   -0.2558852310E+00    0.1148717721E+00    0.1147563924E+00    0.2668646202E+00    0.2668646202E+00    0.3101117167E+00    0.3101117167E+00    0.8160250577E+04    0.1634904278E+00    0.8773883724E-03    0.2357364849E+01    0.7478822006E+04    0.4626173506E+00    0.1607636345E+00    0.6086860122E+00   -0.9853238782E+00   -0.2100763752E+00    0.1547087468E+01    0.2362068330E+01    0.1587532275E+04    0.6555063551E+02    0.4682612336E+00    0.2194502088E+03    0.2243371307E+03    0.2453175676E+03    0.2292240526E+03    0.3280797715E+02    0.2992821292E+02    0.4933028371E+00    0.4949845004E+00    0.2547066046E+03    0.2393836892E+03   -0.9795100458E+02    0.2194502088E+03    0.2243371307E+03    0.2292240526E+03    0.5949913330E+00    0.2414404272E+03    0.5054950268E+00    0.5060563188E+00    0.5060956115E+00
   -0.1752346410E+00    0.1148717721E+00    0.1147563924E+00    0.2668646202E+00    0.2668646202E+00    0.3101117167E+00    0.3101117167E+00    0.8160250577E+04    0.1634904278E+00    0.8773883724E-03    0.2357364849E+01    0.7478822006E+04    0.4626173506E+00    0.1607636345E+00    0.6086860122E+00   -0.9853238782E+00   -0.2100763752E+00    0.1547087468E+01    0.2362068330E+01    0.1587532275E+04    0.6555063551E+02    0.4682612336E+00    0.2194502088E+03    0.2243371307E+03    0.2453175676E+03    0.2292240526E+03    0.3280797715E+02    0.2992821292E+02    0.4933028371E+00    0.4949845004E+00    0.2547066046E+03    0.2393836892E+03   -0.9795100458E+02    0.2194502088E+03    0.2243371307E+03    0.2292240526E+03    0.5949913330E+00    0.2414404272E+03    0.5054950268E+00    0.5060563188E+00    0.5060956115E+00
   -0.3052423930E+00    0.1826210747E+00    0.1825079351E+00    0.1744132705E+00    0.1744132705E+00    0.2105235309E+00    0.2105235309E+00    0.5211517011E+04    0.2419681254E+00    0.1515833530E-02    0.1631705812E+01    0.4196017011E+04    0.3419613536E+00    0.1113975776E+00    0.4137810289E+00   -0.9905067214E+00   -0.1766923348E+00    0.1487072944E+01    0.1637022790E+01    0.1090688660E+04    0.4772759254E+02    0.3271515759E+00    0.1469585181E+03    0.1511473083E+03    0.1628448257E+03    0.1553360986E+03    0.2360924030E+02    0.2101072224E+02    0.3632595946E+00    0.3693117810E+00    0.1762806085E+03    0.1626331256E+03   -0.4817128308E+02    0.1469585181E+03    0.1511473083E+03    0.1553360986E+03    0.4242857215E+00    0.1658072768E+03    0.3799527150E+00    0.3803835994E+00    0.3804228921E+00
   -0.2919155370E+00    0.9672362396E-01    0.9661048445E-01    0.2473849715E+00    0.2473849715E+00    0.2895136086E+00    0.2895136086E+00    0.7904622087E+04    0.1560706747E+00    0.4907761338E-03    0.2207371194E+01    0.7034193515E+04    0.4360174926E+00    0.1478402150E+00    0.5674897962E+00   -0.9986007985E+00   -0.1991730311E+00    0.1527535380E+01    0.2212688172E+01    0.1512402050E+04    0.6193675216E+02    0.4349279003E+00    0.2059507798E+03    0.2108377017E+03    0.2288181386E+03    0.2157246236E+03    0.3104013783E+02    0.2816037360E+02    0.4616862566E+00    0.4633679199E+00    0.2391124616E+03    0.2231903982E+03   -0.9103748301E+02    0.2059507798E+03    0.2108377017E+03    0.2157246236E+03    0.5529959963E+00    0.2279409982E+03    0.4740088540E+00    0.4744397384E+00    0.4744790310E+00
   -0.2573568440E+00    0.1826210747E+00    0.1825079351E+00    0.1744132705E+00    0.1744132705E+00    0.2105235309E+00    0.2105235309E+00    0.5211517011E+04    0.2419681254E+00    0.1515833530E-02    0.1631705812E+01    0.4196017011E+04    0.3419613536E+00    0.1113975776E+00    0.4137810289E+00   -0.9905067214E+00   -0.1766923348E+00    0.1487072944E+01    0.1637022790E+01    0.1090688660E+04    0.4772759254E+02    0.3271515759E+00    0.1469585181E+03    0.1511473083E+03    0.1628448257E+03    0.1553360986E+03    0.2360924030E+02    0.2101072224E+02    0.3632595946E+00    0.3693117810E+00    0.1762806085E+03    0.1626331256E+03   -0.4817128308E+02    0.1469585181E+03    0.1511473083E+03    0.1553360986E+03    0.4242857215E+00    0.1658072768E+03    0.3799527150E+00    0.3803835994E+00    0.3804228921E+00
   -0.1975679340E+00    0.9672362396E-01    0.9661048445E-01    0.2473849715E+00    0.2473849715E+00    0.2895136086E+00    0.2895136086E+00    0.7904622087E+04    0.1560706747E+00    0.4907761338E-03    0.2207371194E+01    0.7034193515E+04    0.4360174926E+00    0.1478402150E+00    0.5674897962E+00   -0.9986007985E+00   -0.1991730311E+00    0.1527535380E+01    0.2212688172E+01    0.1512402050E+04    0.6193675216E+02    0.4349279003E+00    0.2059507798E+03    0.2108377017E+03    0.2288181386E+03    0.2157246236E+03    0.3104013783E+02    0.2816037360E+02    0.4616862566E+00    0.4633679199E+00    0.2391124616E+03    0.2231903982E+03   -0.9103748301E+02    0.2059507798E+03    0.2108377017E+03    0.2157246236E+03    0.5529959963E+00    0.2279409982E+03    0.4740088540E+00    0.4744397384E+00    0.4744790310E+00
   -0.2201206790E+00    0.3362698841E-01    0.3351384889E-01    0.3167601370E+00    0.3167601370E+00    0.3649071508E+00    0.3649071508E+00    0.1153048245E+05    0.9297403916E-01    0.1209988267E-03    0.2765104702E+01    0.1076885745E+05    0.5221863249E+00    0.1817601948E+00    0.7004678235E+00   -0.9997039475E+00   -0.2231190797E+00    0.1566199555E+01    0.2770421680E+01    0.1988357456E+04    0.7592423166E+02    0.5370892509E+00    0.2649430413E+03    0.2705280949E+03    0.2947914513E+03    0.2761131485E+03    0.3833019927E+02    0.3518231882E+02    0.5507602596E+00    0.5495367522E+00    0.3019443146E+03    0.2837476707E+03   -0.1464290404E+03    0.2649430413E+03    0.2705280949E+03    0.2761131485E+03    0.6595301530E+00    0.2900747195E+03    0.5601776863E+00    0.5606085707E+00    0.5606478633E+00
   -0.2930974040E+00    0.9733106100E-02    0.9846245615E-02    0.3830548044E+00    0.3830548044E+00    0.4372201949E+00    0.4372201949E+00    0.1621371366E+05    0.4961394465E-01    0.4760096397E-03    0.3306929604E+01    0.1553671366E+05    0.6020291917E+00    0.2136185364E+00    0.8156409438E+00   -0.9954550383E+00   -0.2479463891E+00    0.1603216774E+01    0.3312246582E+01    0.2522646941E+04    0.8976392445E+02    0.6345058986E+00    0.3239353029E+03    0.3302184882E+03    0.3607647642E+03    0.3365016735E+03    0.4551745177E+02    0.4211242985E+02    0.6326270363E+00    0.6293796191E+00    0.3647761676E+03    0.3443049433E+03   -0.2164737265E+03    0.3239353029E+03    0.3302184882E+03    0.3365016735E+03    0.7456647692E+00    0.3522084409E+03    0.6400205531E+00    0.6404514375E+00    0.6404907302E+00
   -0.2297211330E+00    0.7635325359E-01    0.7624262863E-01    0.2288874901E+00    0.2288874901E+00    0.2699540607E+00    0.2699540607E+00    0.7660565025E+04    0.1467249957E+00    0.1177413954E-03    0.2057377538E+01    0.6577993596E+04    0.4083796920E+00    0.1363295990E+00    0.5283707003E+00   -0.9983807983E+00   -0.1811560197E+00    0.1507983292E+01    0.2063308014E+01    0.1436845188E+04    0.5832286881E+02    0.4015945669E+00    0.1924513507E+03    0.1973382726E+03    0.2123187096E+03    0.2022251946E+03    0.2927229852E+02    0.2639253429E+02    0.4300696762E+00    0.4317513395E+00    0.2231713925E+03    0.2067156807E+03   -0.7687445102E+02    0.1924513507E+03    0.1973382726E+03    0.2022251946E+03    0.4669644000E+00    0.2144415692E+03    0.4424844103E+00    0.4428231579E+00    0.4428624506E+00
   -0.1872827640E+00    0.3865042778E+00    0.3864082874E+00    0.1150153579E+00    0.1150153579E+00    0.1411952967E+00    0.1411952967E+00    0.2881502135E+04    0.4185042778E+00    0.6388026406E-02    0.1107946858E+01    0.2079502135E+04    0.2511427212E+00    0.8531023611E-01    0.2533745507E+00   -0.8610937089E+00   -0.5445020482E-01    0.1435645910E+01    0.1100663128E+01    0.7351283805E+03    0.3817577158E+02    0.2411184872E+00    0.1044467002E+03    0.1075882929E+03    0.1165234305E+03    0.1107298855E+03    0.1776024528E+02    0.1561521588E+02    0.2718583172E+00    0.2911427212E+00    0.1342446199E+03    0.1248332494E+03    0.8010243802E+00    0.1044467002E+03    0.1075882929E+03    0.1107298855E+03    0.1945406699E+00    0.1189142690E+03    0.3003489309E+00    0.3011108934E+00    0.3011427212E+00
   -0.2459509250E+00    0.2876503324E+00    0.2875543420E+00    0.1871821996E+00    0.1871821996E+00    0.2185981262E+00    0.2185981262E+00    0.4620474354E+04    0.3196503324E+00    0.3945597501E-02    0.1655603431E+01    0.3952141021E+04    0.3499565450E+00    0.1220454825E+00    0.4253281673E+00   -0.9040646240E+00   -0.7750633074E-01    0.1490950831E+01    0.1648319701E+01    0.1107935350E+04    0.5214519838E+02    0.3482035384E+00    0.1637567209E+03    0.1675266321E+03    0.1822487973E+03    0.1712965433E+03    0.2484862377E+02    0.2242636384E+02    0.3790319416E+00    0.3899565450E+00    0.1970764729E+03    0.1857828283E+03   -0.2627599990E+02    0.1637567209E+03    0.1675266321E+03    0.1712965433E+03    0.3519801502E+00    0.1811178035E+03    0.3991627548E+00    0.3999247172E+00    0.3999565450E+00
   -0.1646592540E+00    0.1979188880E+00    0.1978228976E+00    0.2554543485E+00    0.2554543485E+00    0.2921062628E+00    0.2921062628E+00    0.7092926428E+04    0.2299188880E+00    0.2304711934E-02    0.2185336653E+01    0.6520069285E+04    0.4389779711E+00    0.1558270280E+00    0.5771922782E+00   -0.9360557398E+00   -0.1036437040E+00    0.1542182325E+01    0.2178052924E+01    0.1532059835E+04    0.6581147292E+02    0.4490259101E+00    0.2230667417E+03    0.2274649714E+03    0.2479741641E+03    0.2318632011E+03    0.3177543539E+02    0.2909100629E+02    0.4733319210E+00    0.4789779711E+00    0.2599083260E+03    0.2467324073E+03   -0.6055412281E+02    0.2230667417E+03    0.2274649714E+03    0.2318632011E+03    0.4879927002E+00    0.2433213381E+03    0.4881841808E+00    0.4889461433E+00    0.4889779711E+00
   -0.1343641620E+00    0.3865042778E+00    0.3864082874E+00    0.1150153579E+00    0.1150153579E+00    0.1411952967E+00    0.1411952967E+00    0.2881502135E+04    0.4185042778E+00    0.6388026406E-02    0.1107946858E+01    0.2079502135E+04    0.2511427212E+00    0.8531023611E-01    0.2533745507E+00   -0.8610937089E+00   -0.5445020482E-01    0.1435645910E+01    0.1100663128E+01    0.7351283805E+03    0.3817577158E+02    0.2411184872E+00    0.1044467002E+03    0.1075882929E+03    0.1165234305E+03    0.1107298855E+03    0.1776024528E+02    0.1561521588E+02    0.2718583172E+00    0.2911427212E+00    0.1342446199E+03    0.1248332494E+03    0.8010243802E+00    0.1044467002E+03    0.1075882929E+03    0.1107298855E+03    0.1945406699E+00    0.1189142690E+03    0.3003489309E+00    0.3011108934E+00    0.3011427212E+00
   -0.2429512140E+00    0.7193536476E-01    0.7183937436E-01    0.3826170818E+00    0.3826170818E+00    0.4297409716E+00    0.4297409716E+00    0.1468906622E+05    0.1039353648E+00    0.5897259227E-03    0.3198884046E+01    0.1424351067E+05    0.5958152197E+00    0.2168021252E+00    0.8276828887E+00   -0.9766804813E+00   -0.1604818369E+00    0.1635085430E+01    0.3191600316E+01    0.2553791682E+04    0.9263876821E+02    0.6359210306E+00    0.3416867832E+03    0.3473416500E+03    0.3794248978E+03    0.3529965168E+03    0.4532273242E+02    0.4214867398E+02    0.6361628897E+00    0.6358152197E+00    0.3855720321E+03    0.3686315652E+03   -0.1584588475E+03    0.3416867832E+03    0.3473416500E+03    0.3529965168E+03    0.7016061874E+00    0.3677284071E+03    0.6450214294E+00    0.6457833919E+00    0.6458152197E+00
